"id","candidate_list_id","proposition_id","creation_date","update_date","comment_candidate_list","comment_association","status","candidat_e","cityId","city","proposition","category","category_id"
"768","64","23","2026-02-28 11:52:26","2026-02-28 11:52:26","Il est nécessaire de simplifier l'ensemble des offres ""tous modes"". Une appli unique, un coût accessible et une souplesse permettant à chacune et chacun d'y trouver la réponse à son besoin.",NULL,"accepted","Philippe Quertinmont","18","Lormont","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"769","64","24","2026-02-28 11:52:26","2026-02-28 11:52:26","Nous avons déployé plusieurs vélobox sur la commune sur ce mandat et nous continuerons à envisager cette solution dès que possible. Les conditions d'abonnement et les modalités financières doivent cependant être revues et simplifiées car bien souvent trop ""lourdes"" à ce jour.",NULL,"accepted","Philippe Quertinmont","18","Lormont","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"770","64","40","2026-02-28 11:52:26","2026-02-28 11:52:26","à articuler avec l'offre de freefloating pour un maillage cohérent et efficace",NULL,"accepted","Philippe Quertinmont","18","Lormont","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"771","64","25","2026-02-28 11:52:26","2026-02-28 11:52:26","à envisager à l'échelle métropolitaine",NULL,"accepted","Philippe Quertinmont","18","Lormont","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"772","64","26","2026-02-28 11:52:26","2026-02-28 11:52:26","à envisager à l'échelle métropolitaine",NULL,"accepted","Philippe Quertinmont","18","Lormont","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"773","64","27","2026-02-28 11:52:26","2026-02-28 11:52:26","il s'agira dans un premier temps d'expérimenter avec une démarche de proximité avec les riverains",NULL,"accepted","Philippe Quertinmont","18","Lormont","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"774","64","28","2026-02-28 11:52:26","2026-02-28 12:10:20",NULL,NULL,"accepted","Philippe Quertinmont","18","Lormont","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"775","64","29","2026-02-28 11:52:26","2026-02-28 11:52:26","Dès que cela est techniquement possible",NULL,"accepted","Philippe Quertinmont","18","Lormont","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"776","64","30","2026-02-28 11:52:26","2026-02-28 11:52:26","Dès que cela est techniquement possible et que l'espace public le permet. Ce type d'aménagement est envisagé pour les travaux à venir dans le cadre du Bus Express sur les quais de Lormont",NULL,"accepted","Philippe Quertinmont","18","Lormont","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"777","64","31","2026-02-28 11:52:26","2026-02-28 11:52:26","A chaque reconfiguration de l'espace public lors d'un aménagement, cette question devra être prioritaire.",NULL,"accepted","Philippe Quertinmont","18","Lormont","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"778","64","32","2026-02-28 11:52:26","2026-02-28 11:52:26","La notion de SAS vélo sera une action forte de pédagogie à l'échelle de la ville. Le marquage doit être revu à l'échelle métropolitaine pour être mieux appréhender par tous les usagers de la route.",NULL,"accepted","Philippe Quertinmont","18","Lormont","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"779","64","33","2026-02-28 11:52:26","2026-02-28 11:52:26","Un aménagement est prévu sur le site du giratoire des 4 Pavillons. A chaque fois que cela sera possible les giratoires seront aménagés dans l'esprit du giratoire à la hollandaise",NULL,"accepted","Philippe Quertinmont","18","Lormont","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"780","64","34","2026-02-28 11:52:26","2026-02-28 11:52:26","Poursuivre le travail initié depuis plusieurs années pour connecter les quartiers entre eux, et le maillage communal avec le maillage du REVE. Un travail de proximité à l'échelle de la ville certes, mais de chaque quartier, permettra d'avancer sur ces aménagements.",NULL,"accepted","Philippe Quertinmont","18","Lormont","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"781","64","35","2026-02-28 11:52:26","2026-02-28 12:10:20",NULL,NULL,"accepted","Philippe Quertinmont","18","Lormont","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"782","64","36","2026-02-28 11:52:26","2026-02-28 11:52:26","à l'échelle communale et métropolitaine",NULL,"accepted","Philippe Quertinmont","18","Lormont","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"783","64","37","2026-02-28 11:52:26","2026-02-28 11:52:26","Nous avons sur ce mandat initié un cycle semestriel de rencontres de travail avec l'association vélo cité. Nous souhaitons allé plus loin en ouvrant ce temps d'échange et de travail à d'autres acteurs associatifs et économiques de la ville, en y impliquant des représentants d'habitants.",NULL,"accepted","Philippe Quertinmont","18","Lormont","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"784","64","41","2026-02-28 11:52:26","2026-02-28 11:52:26","Cette question devra se poser d'abord à l'échelle métropolitaine pour ensuite étudier un programme d'aide au niveau communal.",NULL,"accepted","Philippe Quertinmont","18","Lormont","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"785","58","1","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"786","58","2","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"787","58","7","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"788","58","8","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Privilégier dans l’ordre piéton⋅nes, vélos, transports en commun, puis l’espace alloué à la voiture individuelle","Circuler dans mon Quartier","2"
"789","58","10","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"790","58","16","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Généraliser les trottoirs traversants","Les piétons","3"
"791","58","17","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Réaliser des trottoirs plats","Les piétons","3"
"792","58","18","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"793","58","20","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"794","58","21","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"795","58","40","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"796","58","27","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"797","58","28","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"798","58","30","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"799","58","34","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"800","58","35","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"801","58","36","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"802","58","37","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"803","58","41","2026-02-28 19:44:36","2026-02-28 19:44:36",NULL,NULL,"accepted","Jérôme Pescina","19","Martignas-sur-Jalle","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"804","28","1","2026-02-28 19:48:48","2026-02-28 19:48:48","La voie Reve5 sera poursuivie sur l’avenue du Périgord et l’avenue de la Prairie (travaux en 2028) pour terminer la partie Artiguaises de cette voie verte sécurisée",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"805","28","2","2026-02-28 19:48:48","2026-03-02 15:50:55","Finaliser le Reve5 en 2028 sur la partie artiguaise",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"806","28","4","2026-02-28 19:48:48","2026-03-02 15:50:55","La ville d’Artigues-près-Bordeaux est déjà en ville 30 sur pratiquement toutes ses rues.",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Soutenir la mise en place et la communication pour une métropole à 30 km/h","Circuler dans la Métropole","1"
"807","28","5","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"808","28","6","2026-02-28 19:48:48","2026-02-28 19:48:48","Compte tenu des contraintes budgétaires extrêmement fortes portant sur Bordeaux Métropole, il paraît démagogique de dire que nous pourrions augmenter les recrutements. Néanmoins nous ferons notre maximum pour redéployer des moyens vers ce service.",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Renforcer le Service Modes Actifs en moyens humains, financiers, et décisionnels.","Circuler dans la Métropole","1"
"809","28","7","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"810","28","38","2026-02-28 19:48:48","2026-02-28 19:48:48","Proposition qui paraît d’une grande complexité technique, nous préférons être prudent quant à cet engagement qui ne concerne pas directement la Ville d’Artigues-près-Bordeaux (bien que nous aurons un élu metropolitain)",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Soutenir la création d’une piste cyclable en site propre sur les boulevards","Circuler dans la Métropole","1"
"811","28","39","2026-02-28 19:48:48","2026-02-28 19:48:48","Au niveau de l’échangeur 25 nous nous engageons à réaliser dès l’été 2026 un franchissement sécurisé de la rocade",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Améliorer les traversées dangereuses au-dessus de la rocade","Circuler dans la Métropole","1"
"812","28","8","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Privilégier dans l’ordre piéton⋅nes, vélos, transports en commun, puis l’espace alloué à la voiture individuelle","Circuler dans mon Quartier","2"
"813","28","9","2026-02-28 19:48:48","2026-03-02 15:50:55","Création d’écluses pour limiter la vitesse, tout en réservant le passage vélo sur le côté de l’écluse.",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Repenser les plans de circulation de chaque quartier en limitant le transit motorisé","Circuler dans mon Quartier","2"
"814","28","10","2026-02-28 19:48:48","2026-03-02 11:36:07","Le centre-ville sera connecté par une voie à l'axe du Reve 5 par l'avenue du Mirail (connexion au niveau de l'avenue de la Prairie)",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"815","28","11","2026-02-28 19:48:48","2026-03-02 11:36:07","Peu adapté à la configuration ""pavillonnaire"" de la ville d'’Artigues-près-Bordeaux.",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Marquer les entrées de quartier pour créer un effet de porte très lisible","Circuler dans mon Quartier","2"
"816","28","12","2026-02-28 19:48:48","2026-02-28 19:48:48","Peu adapté à la configuration de la ville d’Artigues-près-Bordeaux",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Augmenter l'espace consacré aux modes actifs en diminuant notamment le stationnement en voirie.","Circuler dans mon Quartier","2"
"817","28","13","2026-02-28 19:48:48","2026-02-28 19:48:48","Sur le trajet du futur bus express ligne M, une voie verte en parallèle sera créée en particulier sur le boulevard Feydeau",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Éviter les couloirs partagés Bus/vélo","Circuler dans mon Quartier","2"
"818","28","14","2026-02-28 19:48:48","2026-02-28 19:48:48","Ville d’Artigues-près-Bordeaux peu concernée",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Développer des cœurs de quartier piéton ainsi que des trames piétonnes","Les piétons","3"
"819","28","15","2026-02-28 19:48:48","2026-03-02 15:50:55","Ville d’Artigues-près-Bordeaux peu concernée",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Proposer une alternative cyclable aux principaux axes piétons","Les piétons","3"
"820","28","16","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Généraliser les trottoirs traversants","Les piétons","3"
"821","28","17","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Réaliser des trottoirs plats","Les piétons","3"
"822","28","18","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"823","28","19","2026-02-28 19:48:48","2026-03-02 15:50:55","Très difficile dans une ville dont 94% des déplacements se font malheureusement encore en voiture ...",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Transformer les rues des écoles en lieux de vie sans voiture","Les écoles","4"
"824","28","20","2026-02-28 19:48:48","2026-03-02 15:50:55","Poursuivre l'accueil d'ambassadeurs des mobilités comme depuis 2 ans déjà",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"825","28","21","2026-02-28 19:48:48","2026-03-02 15:50:55","Ni gare ni pôle multimodal à Artigues",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"826","28","22","2026-02-28 19:48:48","2026-02-28 19:48:48","Artigues-près-Bordeaux pas concernée",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Développer des parkings sécurisés type Metstation dans les secteurs de stationnement tendus et les pôles d’intérêt majeurs","Intermodalité et stationnements","5"
"827","28","23","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"828","28","24","2026-02-28 19:48:48","2026-03-02 15:50:55","Peu d'intérêt a priori pour notre commune",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"829","28","40","2026-02-28 19:48:48","2026-03-02 15:50:55","Les stations fixes ne sont pas développées en extra rocade, donc sans objet pour notre ville.",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"830","28","25","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"831","28","26","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"832","28","27","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"833","28","28","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"834","28","29","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"835","28","30","2026-02-28 19:48:48","2026-03-02 15:50:55","A minima dans le cadre du Bus Express qui sera crée sur notre commune (ligne M)",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"836","28","31","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"837","28","32","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"838","28","33","2026-02-28 19:48:48","2026-03-02 15:50:55","Pas de rond point de cette dimension dans notre commune avec des passages vélos.",NULL,"refused","Alain Garnier","3","Artigues-près-Bordeaux","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"839","28","34","2026-02-28 19:48:48","2026-03-02 15:50:55","Avec l'appui des Ambassadeurs Des Mobilités",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"840","28","35","2026-02-28 19:48:48","2026-03-02 15:50:55","Parfois très difficile à réaliser selon les axes existants, mais nous ferons le maximum pour y parvenir",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"841","28","36","2026-02-28 19:48:48","2026-03-02 15:50:55","Oui nous continuerons à déployer des ateliers et manifestations en faveur du vélo, et à prêter un VAE pendant 2 mois à l'essai gratuitement notamment.",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"842","28","37","2026-02-28 19:48:48","2026-03-02 15:50:55",NULL,NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"843","28","41","2026-02-28 19:48:48","2026-03-02 15:50:55","Oui comme depuis 2025,  aide de 100 € en complément de l'aide de Bordeaux Métropole, pour une large gamme de VAE",NULL,"accepted","Alain Garnier","3","Artigues-près-Bordeaux","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"844","60","1","2026-02-28 22:50:13","2026-02-28 22:54:12","Notre commune ne connaît pas encore ledit dispositif. On ne s'y oppose pas à condition seulement que cela ne s'impose pas de manière unilatérale et se fasse en concertation avec les différents acteurs municipaux. Je considère ce type de dispositifs pertinent car sécurisé !",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"845","60","2","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"846","60","4","2026-02-28 22:50:13","2026-02-28 22:50:13","Une circulation à 30kmh est évidemment à privilégier dans les zones urbaines. Toutefois, notre liste ne s'engage pas à faire de la communication creuse, elle exigera à ce que les 30kmh soient respectés de tous.",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Soutenir la mise en place et la communication pour une métropole à 30 km/h","Circuler dans la Métropole","1"
"847","60","5","2026-02-28 22:50:13","2026-02-28 22:50:13","Peu convaincu par ce dispositif...",NULL,"refused","Ivan Gratte","15","Le Bouscat","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"848","60","6","2026-02-28 22:50:13","2026-02-28 22:50:13","Pas la priorité selon moi à la Métropole, priorité au pragmatisme financier",NULL,"refused","Ivan Gratte","15","Le Bouscat","Renforcer le Service Modes Actifs en moyens humains, financiers, et décisionnels.","Circuler dans la Métropole","1"
"849","60","7","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"850","60","38","2026-02-28 22:50:13","2026-02-28 22:50:13","Refus catégorique pour plusieurs raisons. D'abord il ne s'agit pas d'une compétence simplement communale mais métropolitaine. Ensuite, la piste propre n'est pas une piste selon moi à privilégier. Les cyclistes se retrouveraient à perturber la circulation des bus, des taxis et au coeur d'une circulation déjà beaucoup trop dense.",NULL,"refused","Ivan Gratte","15","Le Bouscat","Soutenir la création d’une piste cyclable en site propre sur les boulevards","Circuler dans la Métropole","1"
"851","60","39","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Améliorer les traversées dangereuses au-dessus de la rocade","Circuler dans la Métropole","1"
"852","60","8","2026-02-28 22:50:13","2026-02-28 22:50:13","Pour beaucoup de citoyens la voiture reste l'outil indispensable. Il faut évidemment prendre en compte les piétons, les cyclistes dans la mise en place d'un nouveau schéma de circulation mais en aucun cas en mettant de côté l'utilisation de la voiture. Nous aurons à coeur de défendre chaque jour tant à l'échelle de la commune que de la Métropole tous ceux qui utilisent leur voiture et qui sont confrontés aux difficultés du quotidien.",NULL,"refused","Ivan Gratte","15","Le Bouscat","Privilégier dans l’ordre piéton⋅nes, vélos, transports en commun, puis l’espace alloué à la voiture individuelle","Circuler dans mon Quartier","2"
"853","60","9","2026-02-28 22:50:13","2026-02-28 22:50:13","Nous modifierons les sens de circulation, ceci est au coeur de notre engagement pour la partie ""urbanisme"". Nous organiserons de vraies concertations et surtout nous ne modifierons pas les sens de circulation sans avoir prévenu l'ensemble de la population au lieu de leur imposer de force....",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Repenser les plans de circulation de chaque quartier en limitant le transit motorisé","Circuler dans mon Quartier","2"
"854","60","10","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"855","60","11","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Marquer les entrées de quartier pour créer un effet de porte très lisible","Circuler dans mon Quartier","2"
"856","60","12","2026-02-28 22:50:13","2026-02-28 22:50:13","Le stationnement est déjà une question difficile, diminuer le stationnement en voirie rendrait la chose encore plus difficile....",NULL,"refused","Ivan Gratte","15","Le Bouscat","Augmenter l'espace consacré aux modes actifs en diminuant notamment le stationnement en voirie.","Circuler dans mon Quartier","2"
"857","60","13","2026-02-28 22:50:13","2026-02-28 22:50:13","Cela est dangereux et perturbe la circulation des bus. Je ne trouve pas cette piste intéressante du tout",NULL,"refused","Ivan Gratte","15","Le Bouscat","Éviter les couloirs partagés Bus/vélo","Circuler dans mon Quartier","2"
"858","60","14","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"refused","Ivan Gratte","15","Le Bouscat","Développer des cœurs de quartier piéton ainsi que des trames piétonnes","Les piétons","3"
"859","60","15","2026-02-28 22:50:13","2026-02-28 22:50:13","Pas contre mais délicat à mettre en place au Bouscat",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Proposer une alternative cyclable aux principaux axes piétons","Les piétons","3"
"860","60","16","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Généraliser les trottoirs traversants","Les piétons","3"
"861","60","17","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Réaliser des trottoirs plats","Les piétons","3"
"862","60","18","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"refused","Ivan Gratte","15","Le Bouscat","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"863","60","19","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"refused","Ivan Gratte","15","Le Bouscat","Transformer les rues des écoles en lieux de vie sans voiture","Les écoles","4"
"864","60","20","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"865","60","21","2026-02-28 22:50:13","2026-02-28 22:50:13","Il en faudrait plus",NULL,"accepted","Ivan Gratte","15","Le Bouscat","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"866","60","22","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Développer des parkings sécurisés type Metstation dans les secteurs de stationnement tendus et les pôles d’intérêt majeurs","Intermodalité et stationnements","5"
"867","60","23","2026-02-28 22:50:13","2026-02-28 22:54:12",NULL,NULL,"accepted","Ivan Gratte","15","Le Bouscat","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
